"ID","Latitude","Longitude","Year.Month.Day","Adults"
196,50.0918731243,-69.8665235749,"2013/08/09",0.0293663060278207
196,50.0918731243,-69.8665235749,"2013/08/10",0.0262751159196291
196,50.0918731243,-69.8665235749,"2013/08/11",0.0247295208655332
196,50.0918731243,-69.8665235749,"2013/08/12",0.0216383307573416
196,50.0918731243,-69.8665235749,"2013/08/13",0.0170015455950541
196,50.0918731243,-69.8665235749,"2013/08/14",0.0154559505409583
196,50.0918731243,-69.8665235749,"2013/08/15",0.0139103554868624
196,50.0918731243,-69.8665235749,"2013/08/16",0.0123647604327666
196,50.0918731243,-69.8665235749,"2013/08/17",0.00927357032457496
196,50.0918731243,-69.8665235749,"2013/08/18",0.00618238021638331
196,50.0918731243,-69.8665235749,"2013/08/19",0.00154559505409583
197,50.09347615,-69.7259922236,"2013/07/14",0.00442477876106195
197,50.09347615,-69.7259922236,"2013/07/15",0.00884955752212389
197,50.09347615,-69.7259922236,"2013/07/16",0.0132743362831858
197,50.09347615,-69.7259922236,"2013/07/17",0.0154867256637168
197,50.09347615,-69.7259922236,"2013/07/18",0.0331858407079646
197,50.09347615,-69.7259922236,"2013/07/19",0.0376106194690266
197,50.09347615,-69.7259922236,"2013/07/20",0.0398230088495575
197,50.09347615,-69.7259922236,"2013/07/21",0.0464601769911504
197,50.09347615,-69.7259922236,"2013/07/22",0.0508849557522124
197,50.09347615,-69.7259922236,"2013/07/23",0.0486725663716814
197,50.09347615,-69.7259922236,"2013/07/24",0.0508849557522124
197,50.09347615,-69.7259922236,"2013/07/25",0.0530973451327434
197,50.09347615,-69.7259922236,"2013/07/26",0.0575221238938053
197,50.09347615,-69.7259922236,"2013/07/27",0.0553097345132743
197,50.09347615,-69.7259922236,"2013/07/28",0.0553097345132743
197,50.09347615,-69.7259922236,"2013/07/29",0.0508849557522124
197,50.09347615,-69.7259922236,"2013/07/30",0.0486725663716814
197,50.09347615,-69.7259922236,"2013/07/31",0.0420353982300885
197,50.09347615,-69.7259922236,"2013/08/01",0.0376106194690266
197,50.09347615,-69.7259922236,"2013/08/02",0.0331858407079646
197,50.09347615,-69.7259922236,"2013/08/03",0.0309734513274336
197,50.09347615,-69.7259922236,"2013/08/04",0.0287610619469027
197,50.09347615,-69.7259922236,"2013/08/05",0.0265486725663717
197,50.09347615,-69.7259922236,"2013/08/06",0.0265486725663717
197,50.09347615,-69.7259922236,"2013/08/07",0.0221238938053097
197,50.09347615,-69.7259922236,"2013/08/08",0.0176991150442478
197,50.09347615,-69.7259922236,"2013/08/09",0.0176991150442478
197,50.09347615,-69.7259922236,"2013/08/10",0.0132743362831858
197,50.09347615,-69.7259922236,"2013/08/11",0.00663716814159292
197,50.09347615,-69.7259922236,"2013/08/12",0.00663716814159292
197,50.09347615,-69.7259922236,"2013/08/13",0.00663716814159292
197,50.09347615,-69.7259922236,"2013/08/14",0.00442477876106195
197,50.09347615,-69.7259922236,"2013/08/15",0.00442477876106195
197,50.09347615,-69.7259922236,"2013/08/16",0.00221238938053097
197,50.09347615,-69.7259922236,"2013/08/17",0.00221238938053097
198,50.0961608418,-69.4449027698,"2013/07/15",0.00443458980044346
198,50.0961608418,-69.4449027698,"2013/07/16",0.00443458980044346
198,50.0961608418,-69.4449027698,"2013/07/17",0.0199556541019956
198,50.0961608418,-69.4449027698,"2013/07/18",0.0155210643015521
198,50.0961608418,-69.4449027698,"2013/07/19",0.0199556541019956
198,50.0961608418,-69.4449027698,"2013/07/20",0.0266075388026608
198,50.0961608418,-69.4449027698,"2013/07/21",0.0310421286031042
198,50.0961608418,-69.4449027698,"2013/07/22",0.0354767184035477
198,50.0961608418,-69.4449027698,"2013/07/23",0.0332594235033259
198,50.0961608418,-69.4449027698,"2013/07/24",0.0332594235033259
198,50.0961608418,-69.4449027698,"2013/07/25",0.0332594235033259
198,50.0961608418,-69.4449027698,"2013/07/26",0.0421286031042129
198,50.0961608418,-69.4449027698,"2013/07/27",0.0465631929046563
198,50.0961608418,-69.4449027698,"2013/07/28",0.0509977827050998
198,50.0961608418,-69.4449027698,"2013/07/29",0.0509977827050998
198,50.0961608418,-69.4449027698,"2013/07/30",0.0487804878048781
198,50.0961608418,-69.4449027698,"2013/07/31",0.0443458980044346
198,50.0961608418,-69.4449027698,"2013/08/01",0.0465631929046563
198,50.0961608418,-69.4449027698,"2013/08/02",0.0487804878048781
198,50.0961608418,-69.4449027698,"2013/08/03",0.0443458980044346
198,50.0961608418,-69.4449027698,"2013/08/04",0.0421286031042129
198,50.0961608418,-69.4449027698,"2013/08/05",0.0376940133037694
198,50.0961608418,-69.4449027698,"2013/08/06",0.0376940133037694
198,50.0961608418,-69.4449027698,"2013/08/07",0.0354767184035477
198,50.0961608418,-69.4449027698,"2013/08/08",0.0288248337028825
198,50.0961608418,-69.4449027698,"2013/08/09",0.0221729490022173
198,50.0961608418,-69.4449027698,"2013/08/10",0.0199556541019956
198,50.0961608418,-69.4449027698,"2013/08/11",0.0199556541019956
198,50.0961608418,-69.4449027698,"2013/08/12",0.0199556541019956
198,50.0961608418,-69.4449027698,"2013/08/13",0.0177383592017738
198,50.0961608418,-69.4449027698,"2013/08/14",0.0133037694013304
198,50.0961608418,-69.4449027698,"2013/08/15",0.00886917960088692
198,50.0961608418,-69.4449027698,"2013/08/16",0.00443458980044346
198,50.0961608418,-69.4449027698,"2013/08/17",0.00221729490022173
198,50.0961608418,-69.4449027698,"2013/08/18",0.00221729490022173
198,50.0961608418,-69.4449027698,"2013/08/19",0.00221729490022173
198,50.0961608418,-69.4449027698,"2013/08/20",0.00221729490022173
198,50.0961608418,-69.4449027698,"2013/08/21",0.00221729490022173
199,50.0972424789,-69.3043467915,"2013/07/18",0.00562851782363977
199,50.0972424789,-69.3043467915,"2013/07/19",0.00562851782363977
199,50.0972424789,-69.3043467915,"2013/07/20",0.0150093808630394
199,50.0972424789,-69.3043467915,"2013/07/21",0.0168855534709193
199,50.0972424789,-69.3043467915,"2013/07/22",0.024390243902439
199,50.0972424789,-69.3043467915,"2013/07/23",0.0300187617260788
199,50.0972424789,-69.3043467915,"2013/07/24",0.0356472795497186
199,50.0972424789,-69.3043467915,"2013/07/25",0.0375234521575985
199,50.0972424789,-69.3043467915,"2013/07/26",0.0431519699812383
199,50.0972424789,-69.3043467915,"2013/07/27",0.050656660412758
199,50.0972424789,-69.3043467915,"2013/07/28",0.0544090056285178
199,50.0972424789,-69.3043467915,"2013/07/29",0.0544090056285178
199,50.0972424789,-69.3043467915,"2013/07/30",0.050656660412758
199,50.0972424789,-69.3043467915,"2013/07/31",0.0525328330206379
199,50.0972424789,-69.3043467915,"2013/08/01",0.0525328330206379
199,50.0972424789,-69.3043467915,"2013/08/02",0.0525328330206379
199,50.0972424789,-69.3043467915,"2013/08/03",0.0525328330206379
199,50.0972424789,-69.3043467915,"2013/08/04",0.0525328330206379
199,50.0972424789,-69.3043467915,"2013/08/05",0.0469043151969981
199,50.0972424789,-69.3043467915,"2013/08/06",0.0450281425891182
199,50.0972424789,-69.3043467915,"2013/08/07",0.0431519699812383
199,50.0972424789,-69.3043467915,"2013/08/08",0.0375234521575985
199,50.0972424789,-69.3043467915,"2013/08/09",0.0300187617260788
199,50.0972424789,-69.3043467915,"2013/08/10",0.024390243902439
199,50.0972424789,-69.3043467915,"2013/08/11",0.0187617260787993
199,50.0972424789,-69.3043467915,"2013/08/12",0.0150093808630394
199,50.0972424789,-69.3043467915,"2013/08/13",0.0150093808630394
199,50.0972424789,-69.3043467915,"2013/08/14",0.0131332082551595
199,50.0972424789,-69.3043467915,"2013/08/15",0.0131332082551595
199,50.0972424789,-69.3043467915,"2013/08/16",0.00562851782363977
199,50.0972424789,-69.3043467915,"2013/08/17",0.00375234521575985
199,50.0972424789,-69.3043467915,"2013/08/18",0.00187617260787992
200,50.0981502941,-69.163784729,"2013/07/17",0.00195694716242661
200,50.0981502941,-69.163784729,"2013/07/18",0.00587084148727984
200,50.0981502941,-69.163784729,"2013/07/19",0.00782778864970646
200,50.0981502941,-69.163784729,"2013/07/20",0.00978473581213307
200,50.0981502941,-69.163784729,"2013/07/21",0.0136986301369863
200,50.0981502941,-69.163784729,"2013/07/22",0.0176125244618395
